name,va,file_offset
net/http.(*http2ClientConn).setGoAway.deferwrap1,0x14037e160,3659616
net/http.(*http2ClientConn).CanTakeNewRequest,0x14037e1a0,3659680
net/http.(*http2ClientConn).CanTakeNewRequest.deferwrap1,0x14037e260,3659872
net/http.(*http2ClientConn).ReserveNewRequest,0x14037e2a0,3659936
net/http.(*http2ClientConn).ReserveNewRequest.deferwrap1,0x14037e3a0,3660192
net/http.(*http2ClientConn).State,0x14037e3e0,3660256
net/http.(*http2ClientConn).State.deferwrap1,0x14037e640,3660864
net/http.(*http2ClientConn).idleStateLocked,0x14037e680,3660928
net/http.(*http2ClientConn).isUsableLocked,0x14037e740,3661120
net/http.(*http2ClientConn).canReserveLocked,0x14037e7c0,3661248
net/http.(*http2ClientConn).availableLocked,0x14037e840,3661376
net/http.(*http2ClientConn).tooIdleLocked,0x14037e8c0,3661504
net/http.(*http2ClientConn).closeConn,0x14037e940,3661632
net/http.(*http2ClientConn).closeConn.deferwrap1,0x14037ea40,3661888
net/http.(*http2ClientConn).forceCloseConn,0x14037ea80,3661952
net/http.(*http2ClientConn).closeIfIdle,0x14037eae0,3662048
net/http.(*http2ClientConn).Shutdown,0x14037ec80,3662464
net/http.(*http2ClientConn).Shutdown.func1,0x14037ee80,3662976
net/http.(*http2ClientConn).Shutdown.func1.deferwrap1,0x14037efa0,3663264
net/http.(*http2ClientConn).sendGoAway,0x14037efe0,3663328
net/http.(*http2ClientConn).sendGoAway.deferwrap1,0x14037f1e0,3663840
net/http.(*http2ClientConn).closeForError,0x14037f220,3663904
net/http.(*http2ClientConn).Close,0x14037f380,3664256
net/http.(*http2ClientConn).closeForLostPing,0x14037f3e0,3664352
net/http.(*http2ClientConn).decrStreamReservations,0x14037f480,3664512
net/http.(*http2ClientConn).decrStreamReservations.deferwrap1,0x14037f540,3664704
net/http.(*http2ClientConn).RoundTrip,0x14037f580,3664768
net/http.(*http2ClientConn).roundTrip,0x14037f5c0,3664832
net/http.(*http2ClientConn).roundTrip.gowrap1,0x140380180,3667840
net/http.(*http2clientStream).doRequest,0x1403801c0,3667904
net/http.(*http2clientStream).writeRequest,0x140380220,3668000
net/http.(*http2clientStream).writeRequest.deferwrap1,0x140381140,3671872
net/http.(*http2clientStream).encodeAndWriteHeaders,0x140381180,3671936
net/http.(*http2clientStream).encodeAndWriteHeaders.func1,0x1403815e0,3673056
net/http.(*http2clientStream).encodeAndWriteHeaders.deferwrap1,0x140381660,3673184
net/http.http2encodeRequestHeaders,0x1403816a0,3673248
net/http.(*http2clientStream).cleanupWriteRequest,0x1403818e0,3673824
net/http.(*http2ClientConn).awaitOpenSlotForStreamLocked,0x140381f20,3675424
net/http.(*http2ClientConn).writeHeaders,0x1403820c0,3675840
net/http.(*http2clientStream).writeRequestBody,0x1403822a0,3676320
net/http.(*http2clientStream).writeRequestBody.deferwrap3,0x140382e80,3679360
net/http.(*http2clientStream).writeRequestBody.deferwrap2,0x140382ec0,3679424
net/http.(*http2clientStream).writeRequestBody.deferwrap1,0x140382f00,3679488
net/http.(*http2clientStream).awaitFlowControl,0x140382f40,3679552
net/http.(*http2clientStream).awaitFlowControl.deferwrap1,0x140383360,3680608
net/http.(*http2ClientConn).encodeTrailers,0x1403833a0,3680672
net/http.(*http2ClientConn).writeHeader,0x140383600,3681280
net/http.(*http2ClientConn).writeHeader.Printf.func1,0x1403837a0,3681696
net/http.(*http2ClientConn).forgetStreamID,0x140383800,3681792
net/http.(*http2ClientConn).forgetStreamID.deferwrap1,0x140383b60,3682656
net/http.(*http2ClientConn).readLoop,0x140383ba0,3682720
net/http.(*http2ClientConn).readLoop.deferwrap1,0x140383d00,3683072
net/http.http2GoAwayError.Error,0x140383d40,3683136
net/http.(*http2clientConnReadLoop).cleanup,0x140383e40,3683392
net/http.(*http2clientConnReadLoop).cleanup.func1,0x140384400,3684864
net/http.(*http2clientConnReadLoop).cleanup.deferwrap2,0x140384480,3684992
net/http.(*http2clientConnReadLoop).cleanup.deferwrap1,0x1403844c0,3685056
net/http.(*http2ClientConn).countReadFrameError,0x140384500,3685120
net/http.(*http2clientConnReadLoop).run,0x140384740,3685696
net/http.(*http2clientConnReadLoop).processHeaders,0x140384f40,3687744
net/http.(*http2clientConnReadLoop).handleResponse,0x1403851c0,3688384
net/http.(*http2clientConnReadLoop).handleResponse.Printf.func2,0x140385f80,3691904
net/http.(*http2clientConnReadLoop).handleResponse.func1,0x140385fe0,3692000
net/http.(*http2clientConnReadLoop).processTrailers,0x140386060,3692128
net/http.http2transportResponseBody.Read,0x140386440,3693120
net/http.http2transportResponseBody.Read.deferwrap1,0x140386980,3694464
net/http.http2transportResponseBody.Close,0x1403869c0,3694528
net/http.(*http2clientConnReadLoop).processData,0x140386c60,3695200
net/http.(*http2clientConnReadLoop).endStream,0x1403875a0,3697568
net/http.(*http2clientConnReadLoop).endStream.deferwrap1,0x140387700,3697920
net/http.(*http2clientConnReadLoop).streamByID,0x140387740,3697984
net/http.(*http2clientConnReadLoop).streamByID.deferwrap1,0x1403878a0,3698336
net/http.(*http2clientConnReadLoop).processGoAway,0x1403878e0,3698400
net/http.(*http2clientConnReadLoop).processSettings,0x140387ac0,3698880
net/http.(*http2clientConnReadLoop).processSettings.deferwrap1,0x140387c20,3699232
net/http.(*http2clientConnReadLoop).processSettingsNoWrite,0x140387c60,3699296
net/http.(*http2clientConnReadLoop).processSettingsNoWrite.func1,0x140387ec0,3699904
net/http.(*http2clientConnReadLoop).processSettingsNoWrite.deferwrap2,0x1403881c0,3700672
net/http.(*http2clientConnReadLoop).processSettingsNoWrite.deferwrap1,0x140388200,3700736
net/http.(*http2clientConnReadLoop).processWindowUpdate,0x140388240,3700800
net/http.(*http2clientConnReadLoop).processWindowUpdate.deferwrap1,0x140388460,3701344
net/http.(*http2clientConnReadLoop).processResetStream,0x1403884a0,3701408
net/http.(*http2ClientConn).Ping,0x1403886e0,3701984
net/http.(*http2ClientConn).Ping.func1,0x140388a60,3702880
net/http.(*http2ClientConn).Ping.func1.deferwrap1,0x140388c00,3703296
net/http.(*http2clientConnReadLoop).processPing,0x140388c40,3703360
net/http.(*http2clientConnReadLoop).processPing.deferwrap3,0x140388ee0,3704032
net/http.(*http2clientConnReadLoop).processPing.deferwrap2,0x140388f20,3704096
net/http.(*http2clientConnReadLoop).processPing.deferwrap1,0x140388f60,3704160
net/http.(*http2ClientConn).writeStreamReset,0x140388fa0,3704224
net/http.(*http2Transport).logf,0x1403890e0,3704544
net/http.(*http2Transport).logf.Printf.func1,0x1403891a0,3704736
net/http.http2noBodyReader.Close,0x140389200,3704832
net/http.http2noBodyReader.Read,0x140389220,3704864
net/http.http2missingBody.Close,0x140389240,3704896
net/http.http2missingBody.Read,0x140389260,3704928
net/http.http2erringRoundTripper.RoundTripErr,0x140389280,3704960
net/http.http2erringRoundTripper.RoundTrip,0x1403892a0,3704992
net/http.http2eofReader.Read,0x1403892c0,3705024
net/http.http2eofReader.ReadByte,0x1403892e0,3705056
net/http.http2gzipPoolGet,0x140389300,3705088
net/http.http2gzipPoolPut,0x1403893c0,3705280
net/http.(*http2gzipReader).acquire,0x140389480,3705472
net/http.(*http2gzipReader).acquire.deferwrap1,0x140389700,3706112
net/http.(*http2gzipReader).release,0x140389740,3706176
net/http.(*http2gzipReader).release.deferwrap1,0x140389880,3706496
net/http.(*http2gzipReader).close,0x1403898c0,3706560
net/http.(*http2gzipReader).close.deferwrap1,0x1403899e0,3706848
net/http.(*http2gzipReader).Read,0x140389a20,3706912
net/http.(*http2gzipReader).Read.deferwrap1,0x140389b60,3707232
net/http.(*http2gzipReader).Close,0x140389ba0,3707296
net/http.http2isConnectionCloseRequest,0x140389c00,3707392
net/http.http2registerHTTPSProtocol,0x140389cc0,3707584
net/http.http2registerHTTPSProtocol.func1,0x140389d80,3707776
net/http.http2noDialH2RoundTripper.RoundTrip,0x140389e40,3707968
net/http.http2noDialH2RoundTripper.NewClientConn,0x140389f40,3708224
net/http.http2netHTTPClientConn.RoundTrip,0x140389fe0,3708384
net/http.http2netHTTPClientConn.Close,0x14038a020,3708448
net/http.http2netHTTPClientConn.Err,0x14038a080,3708544
net/http.http2netHTTPClientConn.Err.deferwrap1,0x14038a1a0,3708832
net/http.http2netHTTPClientConn.Reserve,0x14038a1e0,3708896
net/http.http2netHTTPClientConn.Reserve.deferwrap2,0x14038a360,3709280
net/http.http2netHTTPClientConn.Reserve.deferwrap1,0x14038a3a0,3709344
net/http.http2netHTTPClientConn.Release,0x14038a3e0,3709408
net/http.http2netHTTPClientConn.Release.deferwrap2,0x14038a4e0,3709664
net/http.http2netHTTPClientConn.Release.deferwrap1,0x14038a520,3709728
net/http.http2netHTTPClientConn.Available,0x14038a560,3709792
net/http.http2netHTTPClientConn.Available.deferwrap1,0x14038a640,3710016
net/http.http2netHTTPClientConn.InFlight,0x14038a680,3710080
net/http.http2netHTTPClientConn.InFlight.deferwrap1,0x14038a760,3710304
net/http.(*http2ClientConn).maybeCallStateHook,0x14038a7a0,3710368
net/http.http2traceGetConn,0x14038a7e0,3710432
net/http.http2traceGotConn,0x14038a8a0,3710624
net/http.(*http2Transport).dialTLSWithContext,0x14038aaa0,3711136
net/http.http2unencryptedNetConnFromTLSConn,0x14038ab80,3711360
net/http.http2flushFrameWriter.writeFrame,0x14038ac60,3711584
net/http.http2flushFrameWriter.staysWithinBuffer,0x14038acc0,3711680
net/http.http2writeSettings.staysWithinBuffer,0x14038ace0,3711712
net/http.http2writeSettings.writeFrame,0x14038ad00,3711744
net/http.(*http2writeGoAway).writeFrame,0x14038ada0,3711904
net/http.(*http2writeGoAway).staysWithinBuffer,0x14038ae40,3712064
net/http.(*http2writeData).String,0x14038ae60,3712096
net/http.(*http2writeData).writeFrame,0x14038af40,3712320
net/http.(*http2writeData).staysWithinBuffer,0x14038afc0,3712448
net/http.http2handlerPanicRST.writeFrame,0x14038afe0,3712480
net/http.http2handlerPanicRST.staysWithinBuffer,0x14038b040,3712576
net/http.http2StreamError.writeFrame,0x14038b060,3712608
net/http.http2StreamError.staysWithinBuffer,0x14038b100,3712768
net/http.http2writePing.writeFrame,0x14038b120,3712800
net/http.http2writePing.staysWithinBuffer,0x14038b180,3712896
net/http.http2writePingAck.writeFrame,0x14038b1a0,3712928
net/http.http2writePingAck.staysWithinBuffer,0x14038b220,3713056
net/http.http2writeSettingsAck.writeFrame,0x14038b240,3713088
net/http.http2writeSettingsAck.staysWithinBuffer,0x14038b2a0,3713184
net/http.http2encKV,0x14038b2c0,3713216
net/http.http2encKV.Printf.func1,0x14038b440,3713600
net/http.(*http2writeResHeaders).staysWithinBuffer,0x14038b4a0,3713696
net/http.(*http2writeResHeaders).writeFrame,0x14038b4c0,3713728
net/http.(*http2writeResHeaders).writeHeaderBlock,0x14038b780,3714432
net/http.(*http2writePushPromise).staysWithinBuffer,0x14038b900,3714816
net/http.(*http2writePushPromise).writeFrame,0x14038b920,3714848
net/http.(*http2writePushPromise).writeHeaderBlock,0x14038bb60,3715424
net/http.http2write100ContinueHeadersFrame.writeFrame,0x14038bcc0,3715776
net/http.http2write100ContinueHeadersFrame.staysWithinBuffer,0x14038be00,3716096
net/http.http2writeWindowUpdate.staysWithinBuffer,0x14038be20,3716128
net/http.http2writeWindowUpdate.writeFrame,0x14038be40,3716160
net/http.http2encodeHeaders,0x14038bec0,3716288
net/http.http2encodeHeaders.deferwrap1,0x14038c220,3717152
net/http.http2FrameWriteRequest.StreamID,0x14038c260,3717216
net/http.http2FrameWriteRequest.DataSize,0x14038c2a0,3717280
net/http.http2FrameWriteRequest.Consume,0x14038c2e0,3717344
net/http.http2FrameWriteRequest.String,0x14038c5e0,3718112
net/http.(*http2FrameWriteRequest).replyToWriter,0x14038c820,3718688
net/http.(*http2writeQueue).consume,0x14038c940,3718976
net/http.(*http2roundRobinWriteScheduler).OpenStream,0x14038cbc0,3719616
net/http.(*http2roundRobinWriteScheduler).CloseStream,0x14038ce80,3720320
net/http.(*http2roundRobinWriteScheduler).AdjustStream,0x14038d0a0,3720864
net/http.(*http2roundRobinWriteScheduler).Push,0x14038d0c0,3720896
net/http.(*http2roundRobinWriteScheduler).Pop,0x14038d420,3721760
net/http.http2StreamError.As,0x14038d600,3722240
net/http.Header.Add,0x14038dae0,3723488
net/http.Header.Set,0x14038dc20,3723808
net/http.Header.Get,0x14038dd40,3724096
net/http.Header.Values,0x14038dda0,3724192
net/http.Header.Del,0x14038de40,3724352
net/http.Header.Write,0x14038dec0,3724480
net/http.Header.Clone,0x14038df20,3724576
net/http.stringWriter.WriteString,0x14038e1c0,3725248
net/http.Header.sortedKeyValues,0x14038e260,3725408
net/http.Header.WriteSubset,0x14038e620,3726368
net/http.Header.writeSubset,0x14038e680,3726464
net/http.hasToken,0x14038ec40,3727936
net/http.Protocols.HTTP1,0x14038ee00,3728384
net/http.(*Protocols).SetHTTP1,0x14038ee20,3728416
net/http.Protocols.HTTP2,0x14038ee40,3728448
net/http.(*Protocols).SetHTTP2,0x14038ee60,3728480
net/http.Protocols.UnencryptedHTTP2,0x14038ee80,3728512
net/http.(*Protocols).SetUnencryptedHTTP2,0x14038eea0,3728544
net/http.Protocols.String,0x14038eec0,3728576
net/http.(*contextKey).String,0x14038f020,3728928
net/http.hasPort,0x14038f060,3728992
net/http.removeEmptyPort,0x14038f0e0,3729120
net/http.hexEscapeNonASCII,0x14038f160,3729248
net/http.noBody.Read,0x14038f4c0,3730112
net/http.noBody.Close,0x14038f4e0,3730144
net/http.noBody.WriteTo,0x14038f500,3730176
net/http.(*pattern).String,0x14038f520,3730208
net/http.parsePattern,0x14038f540,3730240
net/http.parsePattern.func1,0x1403905c0,3734464
net/http.isValidWildcardName,0x1403906c0,3734720
net/http.pathUnescape,0x140390820,3735072
net/http.(*pattern).comparePathsAndMethods,0x140390880,3735168
net/http.(*pattern).comparePaths,0x140390a00,3735552
net/http.combineRelationships,0x140390dc0,3736512
net/http.describeConflict,0x140391060,3737184
net/http.writeMatchingPath,0x140391680,3738752
net/http.commonPath,0x140391940,3739456
net/http.differencePath,0x140391ec0,3740864
net/http.(*ProtocolError).Error,0x140393240,3745856
net/http.(*ProtocolError).Is,0x140393260,3745888
net/http.badStringError,0x1403932e0,3746016
net/http.(*Request).Context,0x1403933e0,3746272
net/http.(*Request).WithContext,0x140393420,3746336
net/http.(*Request).Clone,0x140393580,3746688
net/http.(*Request).ProtoAtLeast,0x140394060,3749472
net/http.(*Request).UserAgent,0x1403940a0,3749536
net/http.(*Request).Cookies,0x1403940e0,3749600
net/http.(*Request).CookiesNamed,0x140394120,3749664
net/http.(*Request).Cookie,0x140394180,3749760
net/http.(*Request).AddCookie,0x140394220,3749920
net/http.(*Request).Referer,0x140394540,3750720
net/http.(*Request).MultipartReader,0x140394580,3750784
net/http.(*Request).multipartReader,0x140394660,3751008
net/http.(*Request).Write,0x1403948a0,3751584
net/http.(*Request).WriteProxy,0x140394900,3751680
net/http.(*Request).write,0x140394960,3751776
net/http.(*Request).write.func2,0x1403957e0,3755488
net/http.(*Request).write.func1,0x140395880,3755648
net/http.idnaASCII,0x1403958c0,3755712
net/http.removeZone,0x140395940,3755840
net/http.ParseHTTPVersion,0x140395a60,3756128
net/http.NewRequestWithContext,0x140395bc0,3756480
net/http.NewRequestWithContext.func3,0x140396420,3758624
net/http.NewRequestWithContext.func2,0x140396580,3758976
net/http.NewRequestWithContext.func1,0x1403966c0,3759296
net/http.(*Request).BasicAuth,0x140396820,3759648
net/http.(*Request).SetBasicAuth,0x140396880,3759744
net/http.parseRequestLine,0x140396a20,3760160
net/http.newTextprotoReader,0x140396ae0,3760352
net/http.putTextprotoReader,0x140396ba0,3760544
net/http.readRequest.func1,0x140396c00,3760640
net/http.readRequest.deferwrap1,0x140396c80,3760768
net/http.(*MaxBytesError).Error,0x140396ce0,3760864
net/http.(*maxBytesReader).Read,0x140396d00,3760896
net/http.(*maxBytesReader).Close,0x140396ee0,3761376
net/http.parsePostForm,0x140396f20,3761440
net/http.(*Request).ParseForm,0x140397280,3762304
net/http.(*Request).ParseMultipartForm,0x140397820,3763744
net/http.(*Request).FormValue,0x140397c40,3764800
net/http.(*Request).PostFormValue,0x140397d00,3764992
net/http.(*Request).FormFile,0x140397dc0,3765184
net/http.(*Request).PathValue,0x140397f20,3765536
net/http.(*Request).SetPathValue,0x1403980a0,3765920
net/http.(*Request).expectsContinue,0x1403982e0,3766496
net/http.(*Request).wantsHttp10KeepAlive,0x140398360,3766624
net/http.(*Request).wantsClose,0x140398400,3766784
net/http.(*Request).requiresHTTP1,0x1403984a0,3766944
net/http.(*Response).Cookies,0x140398580,3767168
net/http.(*Response).Location,0x1403985c0,3767232
net/http.ReadResponse,0x140398660,3767392
net/http.(*Response).ProtoAtLeast,0x140398b20,3768608
net/http.(*Response).Write,0x140398b60,3768672
net/http.isProtocolSwitchHeader,0x1403993e0,3770848
net/http.(*routingIndex).possiblyConflictingPatterns,0x1403994c0,3771072
net/http.(*routingNode).addPattern,0x140399a00,3772416
net/http.(*routingNode).addSegments,0x140399aa0,3772576
net/http.(*routingNode).addChild,0x140399d20,3773216
net/http.(*routingNode).match,0x14039a0a0,3774112
net/http.(*routingNode).matchMethodAndPath,0x14039a280,3774592
net/http.(*routingNode).matchPath,0x14039a4e0,3775200
net/http.firstSegment,0x14039a960,3776352
net/http.(*routingNode).matchingMethods,0x14039aa80,3776640
net/http.(*routingNode).matchingMethodsPath,0x14039ac60,3777120
net/http.init.1,0x14039ae40,3777600
net/http.(*serveMux121).handle,0x14039aea0,3777696
net/http.(*serveMux121).handle.deferwrap1,0x14039b120,3778336
net/http.appendSorted,0x14039b160,3778400
net/http.(*serveMux121).findHandler,0x14039b480,3779200
net/http.(*serveMux121).handler,0x14039b860,3780192
net/http.(*serveMux121).handler.deferwrap1,0x14039bce0,3781344
net/http.(*serveMux121).redirectToPathSlash,0x14039bd20,3781408
net/http.(*conn).hijacked,0x14039c060,3782240
net/http.(*conn).hijacked.deferwrap1,0x14039c140,3782464
net/http.(*conn).hijackLocked,0x14039c180,3782528
net/http.(*chunkWriter).Write,0x14039c4c0,3783360
net/http.(*chunkWriter).flush,0x14039c6c0,3783872
net/http.(*chunkWriter).close,0x14039c720,3783968
net/http.(*response).SetReadDeadline,0x14039c7e0,3784160
net/http.(*response).SetWriteDeadline,0x14039c840,3784256
net/http.(*response).EnableFullDuplex,0x14039c8a0,3784352
net/http.(*response).finalTrailers,0x14039c8c0,3784384
net/http.(*response).declareTrailer,0x14039cc60,3785312
net/http.(*response).requestTooLarge,0x14039cd80,3785600
net/http.(*response).disableWriteContinue,0x14039ce60,3785824
net/http.(*response).ReadFrom,0x14039cee0,3785952
net/http.(*response).ReadFrom.deferwrap1,0x14039d3a0,3787168
